reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:hr575ntun322grdbeceybdyj/app.bsky.feed.post/3l5npjcoyyb2d,bafyreiduhngkokuv2nsrnsn5zyh2q7hzddq73qkr5szc3hrwjv6wjz4e74,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,"""Vamos construir uma cidade onde todos tenham acesso a moradia digna e educação de qualidade. 
@guilhermeboulos.bsky.social
@martasuplicy.bsky.social
#BoulosPrefeito50
Vote 5️⃣0️⃣
🎯""

✓✓✓✓✓",2024-10-04T02:24:22.937Z,0,0,1,2024-10-04T02:24:22.937Z,creuzagarcia13.bsky.social,Creuza Garcia 13🚩🚩🚩,did:plc:hr575ntun322grdbeceybdyj
at://did:plc:dbxr7onqa5sxyfv4vawhxg2y/app.bsky.feed.post/3l5nsycrttn2q,bafyreihazgh7x7ji4fpr6uujgewlchgasfheeabdpvqqt6km7vmkkib3iu,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,Prefeito 5️⃣0️⃣🎂,2024-10-04T03:26:25.776Z,0,0,0,2024-10-04T03:26:25.776Z,luciana-bertolini.bsky.social,Luciana Bertolini ,did:plc:dbxr7onqa5sxyfv4vawhxg2y
at://did:plc:boxgu5khymbtjnd5ldbwn66w/app.bsky.feed.post/3l5nq2crwrm22,bafyreidfqg4s5r4hwkmaofg3fjusq2dwjngr74pyctdyw2b7jkvwzjkode,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,Vai te a merda cheirador de pó,2024-10-04T02:33:53.645Z,0,0,0,2024-10-04T02:33:53.645Z,oliver90.bsky.social,Marcos_X,did:plc:boxgu5khymbtjnd5ldbwn66w
at://did:plc:atuk66dijpahcyuaza2mrqaq/app.bsky.feed.post/3l5p22qtzi52a,bafyreigeqzweq2cumle5y7sauvls3lzilgaeqwbigo3sb6z25jp2upix5e,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,bsky.app/profile/libe...,2024-10-04T15:05:44.782Z,0,1,1,2024-10-04T15:05:44.782Z,libertario2.bsky.social,LIBERTÁRIO ,did:plc:atuk66dijpahcyuaza2mrqaq
at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobwsix42l,bafyreianhplbjwssr546ygzdy4jmkjmosbwsb3ua3fges6nboavg2d4cv4,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,"#BoulosPrefeito50 • #MartaVice50 • Coligação #AmorporSaoPaulo • Federação PSOL - Rede, Federação Brasil da Esperança (PT - PCdoB - PV), PDT • CNPJ 56.233.510-0001/63",2024-10-04T02:02:23.259Z,2,7,62,2024-10-04T02:02:22.214Z,guilhermeboulos.bsky.social,Guilherme Boulos,did:plc:acvjxnp5fsqoq4fwri6wuqj7
at://did:plc:6mpkdsao5whs2znkjpu4hwwa/app.bsky.feed.post/3l5pzdd7b3m2e,bafyreiboz66wryvsia5ovn3gnzbrjabkvowmo7j2m3264flw3dne4w42x4,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,#TôComBoulos50,2024-10-05T00:25:18.189Z,0,0,0,2024-10-05T00:25:18.189Z,ccfz.bsky.social,Vamos Salvar Nossas Matas ! Democracia na veia !,did:plc:6mpkdsao5whs2znkjpu4hwwa
at://did:plc:6lixhoodmgklsqpzheffsnbj/app.bsky.feed.post/3l5nogfifha2p,bafyreif57mtpm7oupqidhufhmqy6p6ujnidjx3wgrkfcqngoezv72xruxi,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,"Muda São Paulo

Agora é BOULOS & MARTA

Para derrotar o bolsonarismo de Nunes e Marçal

Lula é Boulos , Boulos é Lula

#Vote50
#BoulosPrefeito50
#BoulosPrefeito

Prefeito Boulos 50
@guilhermeboulos.oficial
❤️5️⃣0️⃣

Vereadora Luana Alves 50500
@luanapsol

❤️5️⃣0️⃣5️⃣0️⃣0️⃣",2024-10-04T02:04:51.584Z,0,2,2,2024-10-04T02:04:51.584Z,lchertz.bsky.social,Sem medo de ser Feliz ,did:plc:6lixhoodmgklsqpzheffsnbj
at://did:plc:6lixhoodmgklsqpzheffsnbj/app.bsky.feed.post/3l5nofmiupc2t,bafyreigv3xb4mvoazqpm2en5ejglxm7ov6jro72m3sbawanfmjuikeivbe,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nobm4paz2v,Vote em quem realmente se importa com você. Vote 50! #BoulosPrefeito50,guilhermeboulos.bsky.social,"Muda São Paulo

Agora é BOULOS & MARTA

Para derrotar o bolsonarismo de Nunes e Marçal

Lula é Boulos , Boulos é Lula

#Vote50
#BoulosPrefeito50
#BoulosPrefeito

Prefeito Boulos 50
@guilhermeboulos.oficial
❤️5️⃣0️⃣

Vereadora Luana Alves 50500
@luanapsol

❤️5️⃣0️⃣5️⃣0️⃣0️⃣",2024-10-04T02:04:25.385Z,0,2,1,2024-10-04T02:04:25.385Z,lchertz.bsky.social,Sem medo de ser Feliz ,did:plc:6lixhoodmgklsqpzheffsnbj
at://did:plc:jny2g3aaeymyqv4eek7skzcn/app.bsky.feed.post/3l5nmflpm5i2w,bafyreihnui7pcj2gkja6w636j2h6ngz65lcqxenwtbg4azjbs7zcheez2i,at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5nm6sxsbq2l,Com Guilherme Boulos vai ter Poupa Tempo da Saúde para zerar as filas de espera na cidade! A população de São Paulo merece um prefeito com propostas concretas! Vamos de @guilhermeboulos.bsky.social 50!,bfeministapsol.bsky.social,"Tem que acabar com o fufin tbm em! Ele prometeu em campanha, não pode esquecer!!",2024-10-04T01:28:37.354Z,0,0,0,2024-10-04T01:28:37.354Z,jeehfuuser.bsky.social,Fuser 🌵🖤🤍 🦅,did:plc:jny2g3aaeymyqv4eek7skzcn
at://did:plc:wncihamthjbws3tzhirdbiub/app.bsky.feed.post/3l5ndv4g5fb23,bafyreifgfnqweyujrjymqzucodyhogojb7f77qstedhwzyktav7unljmce,at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5msiem6fb2o,"Olá, pedimos licença para conversar com você! Somos a Bancada Feminista do PSOL em São Paulo, uma candidatura coletiva de ocupação da política  por cinco mulheres feministas. Para derrotar o bolsonarismo, nosso número é 50900 e você pode conhecer mais em bancadafeministapsol.com.br",bfeministapsol.bsky.social,Venceremos.,2024-10-03T22:56:13.582Z,0,0,1,2024-10-03T22:56:13.582Z,lucaslimabr.bsky.social,Luccas Samtos  🔴✊♿,did:plc:wncihamthjbws3tzhirdbiub
at://did:plc:no45f7ou36a2l7w3qmn4g7og/app.bsky.feed.post/3l5nazl6wjb2c,bafyreidkqv3c5lpdx5nbmv626ehbyvktgclrphvihtdu7h76ny2tbhj36e,at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5msgs2vmt2z,"Olá, pedimos licença para conversar com você! Somos a Bancada Feminista do PSOL em São Paulo, uma candidatura coletiva de ocupação da política  por cinco mulheres feministas. Para derrotar o bolsonarismo, nosso número é 50900 e você pode conhecer mais em bancadafeministapsol.com.br",bfeministapsol.bsky.social,Vouuu ver simmm ❤️❤️❤️❤️❤️🙏,2024-10-03T22:05:02.043Z,0,0,1,2024-10-03T22:05:02.043Z,y1vante.bsky.social,bunny?! ,did:plc:no45f7ou36a2l7w3qmn4g7og
at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5mqqvs2kw22,bafyreihwvj2cesb337rwbkln6sr2pr3vglznmic2irn32yyygnn7cv2kym,at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5mqpjhyls2m,,bfeministapsol.bsky.social,,2024-10-03T17:13:49.824Z,0,1,3,2024-10-03T17:13:49.824Z,bfeministapsol.bsky.social,Bancada Feminista PSOL 50900,did:plc:6x2th4op7zllf3x2pb4pkadk
at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5mqpjhyls2m,bafyreias3flb7zy4ladddhlwwcd3cxm4az6oyrcldnoy4ysl7cxx2vxkqi,at://did:plc:6x2th4op7zllf3x2pb4pkadk/app.bsky.feed.post/3l5mqowltdi2x,,bfeministapsol.bsky.social,,2024-10-03T17:13:03.355Z,1,1,4,2024-10-03T17:13:03.355Z,bfeministapsol.bsky.social,Bancada Feminista PSOL 50900,did:plc:6x2th4op7zllf3x2pb4pkadk
