reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:whlo2tap7udbs7pgzf6oauom/app.bsky.feed.post/3l47nocwxov2t,bafyreiakpg3ccgc4mkeczcdjxgoqtm7mv5kw57uonqp2vwxlezw2tkqnay,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3wjgssida2p,"
Olá, amigos!

Estive na Delegacia de Crimes Cibernéticos para registrar uma ocorrência contra as Fake News que estão sendo divulgadas sobre mim.

Reafirmo meu compromisso com uma política limpa e transparente, sempre trabalhando para cuidar da nossa gente! 

🔗 www.instagram.com/reel/C_zLbJO...",#LulaJuntosNoBluesky,2024-09-15T18:48:54.293Z,0,0,1,2024-09-15T18:48:54.293Z,marlenebr.bsky.social,"@marlenebr.bsky.social, esquerdista, votei  Lula, Haddad , Dilma",did:plc:whlo2tap7udbs7pgzf6oauom
at://did:plc:ogmcmsb2hdgnw7psrlezhlja/app.bsky.feed.post/3l3ye2dr3jp2a,bafyreifoavst44juncqpg7yizueevtixtf4r6hqjwr6lkhw4r7j7pbjoaa,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3wjgssida2p,"
Olá, amigos!

Estive na Delegacia de Crimes Cibernéticos para registrar uma ocorrência contra as Fake News que estão sendo divulgadas sobre mim.

Reafirmo meu compromisso com uma política limpa e transparente, sempre trabalhando para cuidar da nossa gente! 

🔗 www.instagram.com/reel/C_zLbJO...",Te achei🌹,2024-09-12T21:08:03.692Z,0,0,1,2024-09-12T21:08:03.692Z,berrondoe.bsky.social,@BerrondoE,did:plc:ogmcmsb2hdgnw7psrlezhlja
at://did:plc:kxmmdokv3ws4hqjavgcrr6om/app.bsky.feed.post/3l3yora2vxf22,bafyreihl7a7qjbqti3uxw2nrhl7ejrk3batb76sjlq5rygoozy72novsda,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3wjgssida2p,"
Olá, amigos!

Estive na Delegacia de Crimes Cibernéticos para registrar uma ocorrência contra as Fake News que estão sendo divulgadas sobre mim.

Reafirmo meu compromisso com uma política limpa e transparente, sempre trabalhando para cuidar da nossa gente! 

🔗 www.instagram.com/reel/C_zLbJO...","Força candidata💪🏻
Estamos contigo ❤️",2024-09-13T00:19:46.766Z,0,0,0,2024-09-13T00:19:46.766Z,evarubio.bsky.social,Eva 🚩 No X perfil Palestina livre,did:plc:kxmmdokv3ws4hqjavgcrr6om
at://did:plc:iexdj2jcjoxwxnw63j225qkg/app.bsky.feed.post/3l3xesoerxm2y,bafyreic4birlck42t5do2buvlwjf5druzbfrm4mythcwjyruqegczi7j7a,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3wjgssida2p,"
Olá, amigos!

Estive na Delegacia de Crimes Cibernéticos para registrar uma ocorrência contra as Fake News que estão sendo divulgadas sobre mim.

Reafirmo meu compromisso com uma política limpa e transparente, sempre trabalhando para cuidar da nossa gente! 

🔗 www.instagram.com/reel/C_zLbJO...",🦾🦾🦾,2024-09-12T11:49:00.343Z,0,0,1,2024-09-12T11:49:00.343Z,gatinhas57.bsky.social,Gerlane,did:plc:iexdj2jcjoxwxnw63j225qkg
at://did:plc:b7bn7xjlsdijnp2lhqbken3m/app.bsky.feed.post/3l46xhc7mrq2e,bafyreifgo65oesrxdjlaf6rhgfxwmpuxudpge2ny5ecjkol3e62keabqgq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3wjgssida2p,"
Olá, amigos!

Estive na Delegacia de Crimes Cibernéticos para registrar uma ocorrência contra as Fake News que estão sendo divulgadas sobre mim.

Reafirmo meu compromisso com uma política limpa e transparente, sempre trabalhando para cuidar da nossa gente! 

🔗 www.instagram.com/reel/C_zLbJO...",Olá bom dia!,2024-09-15T12:11:16.672Z,0,0,0,2024-09-15T12:11:16.672Z,robsonbelli.bsky.social,Robson Belli,did:plc:b7bn7xjlsdijnp2lhqbken3m
at://did:plc:7abww7hj5wgwszjmlso5f3o3/app.bsky.feed.post/3l3xgakmn5f23,bafyreiann62zfmoyrmonauv5miyaybjin6qssqoxynm42xmpztb3hqjihe,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3wjgssida2p,"
Olá, amigos!

Estive na Delegacia de Crimes Cibernéticos para registrar uma ocorrência contra as Fake News que estão sendo divulgadas sobre mim.

Reafirmo meu compromisso com uma política limpa e transparente, sempre trabalhando para cuidar da nossa gente! 

🔗 www.instagram.com/reel/C_zLbJO...",bom dia! força!,2024-09-12T12:09:57.017Z,0,0,1,2024-09-12T12:09:57.017Z,silvarumin.bsky.social,Gisele Silva Rumin ,did:plc:7abww7hj5wgwszjmlso5f3o3
at://did:plc:zuarqbgavoxqthotwewxopf7/app.bsky.feed.post/3l3pvzzywpv2o,bafyreibx4k33xg3xpeo24anezb5qq2naqret2wg6locaczlwstdsz6365u,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"Deputada Adriana, desejo uma grande vitória!",2024-09-09T12:36:04.692Z,0,0,1,2024-09-09T12:36:03.428Z,mariluparreiras.bsky.social,LulaRousseff,did:plc:zuarqbgavoxqthotwewxopf7
at://did:plc:yx4vti65wdyxifbqplvcv3mx/app.bsky.feed.post/3l46zttgfzb24,bafyreibuokbp5tfrgc5e6ezwwwwxwbqx6kzd722wzrp4f64ia27fdshuk4,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,ADRIANA PREFEITA DE GOIÂNIA,2024-09-15T12:54:05.851Z,0,0,0,2024-09-15T12:54:05.851Z,onderwyser.bsky.social,Eduardo 🚩,did:plc:yx4vti65wdyxifbqplvcv3mx
at://did:plc:whlo2tap7udbs7pgzf6oauom/app.bsky.feed.post/3l47npwgym227,bafyreiey2yvq3fnzufv5me7dvs5ouhdxikrndlwhwgz43bci62wwcya7ei,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,#LulaJuntosNoBluesky,2024-09-15T18:49:48.284Z,0,0,0,2024-09-15T18:49:48.284Z,marlenebr.bsky.social,"@marlenebr.bsky.social, esquerdista, votei  Lula, Haddad , Dilma",did:plc:whlo2tap7udbs7pgzf6oauom
at://did:plc:whlo2tap7udbs7pgzf6oauom/app.bsky.feed.post/3l3vi5j65j42h,bafyreiaql2rsxvqdudajru6paszroqorpepftje7ck35f75oqwszm3w7le,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,#LulaDemocraciaViva,2024-09-11T17:43:25.028Z,0,0,1,2024-09-11T17:43:25.028Z,marlenebr.bsky.social,"@marlenebr.bsky.social, esquerdista, votei  Lula, Haddad , Dilma",did:plc:whlo2tap7udbs7pgzf6oauom
at://did:plc:t3ydvm4ihfqitvs7a24yfu6b/app.bsky.feed.post/3l47o7aujes2a,bafyreiaqu4cl34aloerwdjq52nmoeiom7362lkqh2lyb5s64aohzat2y7e,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,❤️,2024-09-15T18:58:23.948Z,0,0,0,2024-09-15T18:58:23.948Z,marcosgo.bsky.social,MarcosGO🦋📷♓️,did:plc:t3ydvm4ihfqitvs7a24yfu6b
at://did:plc:s6ahu5lknwnr26j4uxjwspee/app.bsky.feed.post/3l3rbeae5ps2d,bafyreigjt2c6luotojctwlpq4l2vp55ipklzeemd2wdebyrfneswy3ksyi,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,bora bora delegada,2024-09-10T01:31:16.232Z,0,0,0,2024-09-10T01:31:16.232Z,glaucia.bsky.social,glau,did:plc:s6ahu5lknwnr26j4uxjwspee
at://did:plc:le5oyxmr5e6ibff2ojycxvzh/app.bsky.feed.post/3l3ermofqaj2s,bafyreiec3lorm75cdmfzhmiqy3anpw3viwmth4s76gezwrsulwu5pkgr3e,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Oi,2024-09-05T02:17:41.303Z,0,0,0,2024-09-05T02:17:41.303Z,alexcesar.bsky.social,ALEX CESAR🔹,did:plc:le5oyxmr5e6ibff2ojycxvzh
at://did:plc:jlawvnka4txjaw62nb4wcqlb/app.bsky.feed.post/3l3g32tkihg2w,bafyreiaangpphrgdmzzjapofviumrurq4kwdfxzptzhanxspfqyseaeqqe,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"Nossa PREFEITA!

E para vereador(a)?

Quem? Quem? Quem?",2024-09-05T14:39:21.121Z,1,0,0,2024-09-05T14:39:21.121Z,joaodogoias.bsky.social,João do Goiás🚩,did:plc:jlawvnka4txjaw62nb4wcqlb
at://did:plc:hoxriaizqtpbhnr7nk6bg74z/app.bsky.feed.post/3l3g3ab37jt26,bafyreiex7bemhjh2qyge7ootyvzwc4ek3fl7taeisvcjnvuqfdqojckoei,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"Ah, companheira, se eu votasse em Goiânia...",2024-09-05T14:42:26.383Z,0,0,0,2024-09-05T14:42:23.447Z,guilherme13.bsky.social,Guilherme Silva,did:plc:hoxriaizqtpbhnr7nk6bg74z
at://did:plc:gpmngwuwijmrbyr7cr34wizo/app.bsky.feed.post/3l3pvypx4gi2z,bafyreiav5cdq4oihi73gpwub324yucm232wlg5vghfzst6zpoe63jkrc34,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Bom te reencontrar aqui. Sigamos juntas 💚,2024-09-09T12:35:18.843Z,0,0,0,2024-09-09T12:35:18.843Z,sachafaria.bsky.social,Sacha Faria,did:plc:gpmngwuwijmrbyr7cr34wizo
at://did:plc:fczypkp6xg2d6h63zk4iou7d/app.bsky.feed.post/3l3pw346g6d2u,bafyreiftdnrlyyt245jzejsx2vzq3obzokk4gf4gge3sf66tfebo6ef3x4,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"Força, Adriana!",2024-09-09T12:36:38.944Z,0,0,0,2024-09-09T12:36:38.944Z,reco81.bsky.social,Alexandre 🦋🐃 🇵🇸🍉,did:plc:fczypkp6xg2d6h63zk4iou7d
at://did:plc:f755fnlwonnt5li3oryxmptk/app.bsky.feed.post/3l4gr7a3jeo2l,bafyreicwumi2ecasr6ro3cbnq6hb4isnosds47x3hsuzppadrwwgfh5eda,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Ganhar de virada é mais gostoso! Bora....,2024-09-18T14:40:41.141Z,0,0,0,2024-09-18T14:40:41.141Z,liprechau.bsky.social,@liprechau !PERGUNTAR NÃO OFENDE!,did:plc:f755fnlwonnt5li3oryxmptk
at://did:plc:ev3ehik7gm5zj5fh4dgkpmkg/app.bsky.feed.post/3l3qh7xhkrj2r,bafyreib7gly4xpolwgqnpuu6vgiccuz4pd2tscftqhqboqweistzwb5yxa,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"FORA BOZOLINOS
BOZO - DIABO ENCARNADO",2024-09-09T17:43:35.396Z,0,0,0,2024-09-09T17:43:35.396Z,kledsonenglish.bsky.social,,did:plc:ev3ehik7gm5zj5fh4dgkpmkg
at://did:plc:dzdnvohgxcsmtp2ncrpmhe7r/app.bsky.feed.post/3l3o2owmpiz2j,bafyreidnddqnhsfsvtr4ic5kgr3z3g22gwcyaj6snngmdfvs4afdviwehi,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Por que verde?,2024-09-08T18:53:59.628Z,0,0,0,2024-09-08T18:53:59.628Z,bellatrixmarla.bsky.social,Ministra da Luta de Classes,did:plc:dzdnvohgxcsmtp2ncrpmhe7r
at://did:plc:ao6vmblngb6il62q5ognty67/app.bsky.feed.post/3l3fyetxqai2v,bafyreihlopz2awpc5w7cdrki6sn4n5ymaqxzbzosnypwuf2ze4spkft6vq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Me segue aí Delegada já estou na campanha por vc. Estou pedindo votos a todos da minha família. Boa sorte e grande vitória  na vontade de Deus!,2024-09-05T13:51:15.815Z,0,0,0,2024-09-05T13:51:15.815Z,marciaantonieta4.bsky.social,Márcia Antonieta ,did:plc:ao6vmblngb6il62q5ognty67
at://did:plc:a4lym4yic3kkkhqxscyrgkpi/app.bsky.feed.post/3l3i4ctm33w2s,bafyreigkzwgmcnfn7wtoeayuv7n44azer4mvewceqvfyjh7dlhdkzq36oe,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Opaaaa que bom você por aqui!Adriana Accorsi pra prefeita!A educação do município de Goiânia agradecerá apesar de um monte de professores não a merecerem!,2024-09-06T10:07:02.912Z,0,0,0,2024-09-06T10:07:02.912Z,marisamello.bsky.social,m.A.r.I.s.A,did:plc:a4lym4yic3kkkhqxscyrgkpi
at://did:plc:46csdpbyjkomvwxca6pcoul5/app.bsky.feed.post/3l4j2uou3372x,bafyreia2sbffcme5sx6qdawrcj5jfnk5jnprfoov4zdojefqzfsipxghdy,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"Torcendo por você!
Vote 13, vote PT 
#TimeDeLula",2024-09-19T12:39:04.045Z,0,0,0,2024-09-19T12:39:04.045Z,eimarprado.bsky.social,Prado Eimar ,did:plc:46csdpbyjkomvwxca6pcoul5
at://did:plc:3ui6y6idfdzsiwtqfwt5qh4i/app.bsky.feed.post/3l3grauwzzr2w,bafyreiduyusddeumo3d3cy3w3viq4jykg3i5v6hsn22yxaorbnx4a4zfzq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,Grande delegada @adrianaaccorsi.bsky.social !!! 🤜🏽🤛🏽,2024-09-05T21:16:25.007Z,0,0,0,2024-09-05T21:16:25.007Z,jclovis1970.bsky.social,João Clóvis ,did:plc:3ui6y6idfdzsiwtqfwt5qh4i
at://did:plc:23v3exeabthypqaavlrzpj6f/app.bsky.feed.post/3l3qisyskvy2l,bafyreig7lv66jlwiuojdjhgfpnn2uatbdgyey25tn3t24jebahtlwxjvm4,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3erczdzij2s,💚,"#AdrianaAccorsiPrefeita13 , Não se esqueça de falar da Crise Climática, pf. aproveite o momento em que todos ricos e principalmente, pobres estão sofrendo com as queimadas criminosas, ar poluído, falta de água e etc... mostre que vc pode colaborar pra combater esses males.",2024-09-09T18:12:06.586Z,0,0,0,2024-09-09T18:12:06.586Z,harrisonravelle.bsky.social,Harrison Ravele,did:plc:23v3exeabthypqaavlrzpj6f
at://did:plc:yx4vti65wdyxifbqplvcv3mx/app.bsky.feed.post/3l3fxg6hcxl25,bafyreid6heker7gona2nyqi73ykj4te5pknqtbs3x6jpl2yxqsugwcqrma,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso","Bom dia!
#AdrianaPrefeita",2024-09-05T13:34:07.185Z,0,0,1,2024-09-05T13:34:06.950Z,onderwyser.bsky.social,Eduardo 🚩,did:plc:yx4vti65wdyxifbqplvcv3mx
at://did:plc:yb7nre32ffywnm4b4oiqwer2/app.bsky.feed.post/3l3g3i3kjty2p,bafyreidejmgs3gtmettvnlmi2k26iodkojmfvk5b65lyukdlxs5em6o3t4,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso","Excelente, Dra. Não moro mais em Goiânia mas é bom saber que com sua vitória ela estará em boas mãos. Sucesso!",2024-09-05T14:46:44.100Z,0,0,1,2024-09-05T14:46:44.100Z,ydilala.bsky.social,Yara Costa,did:plc:yb7nre32ffywnm4b4oiqwer2
at://did:plc:whlo2tap7udbs7pgzf6oauom/app.bsky.feed.post/3l3vi7gajo72b,bafyreif467nkl6jq7eo7xie5ihiorw2o25ew2czbvjmboqv2oqreq4qhbu,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",#LulaDemocraciaViva,2024-09-11T17:44:29.057Z,0,0,1,2024-09-11T17:44:29.057Z,marlenebr.bsky.social,"@marlenebr.bsky.social, esquerdista, votei  Lula, Haddad , Dilma",did:plc:whlo2tap7udbs7pgzf6oauom
at://did:plc:vovddfdkvtvrri3l6gqpex57/app.bsky.feed.post/3l3ejtdaomp2f,bafyreiamf5nexnbkbz7au5vefarngnziyimj4ft6232yctyo4q67slx6jy,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Parabéns querida 🌹,2024-09-04T23:58:15.688Z,0,0,1,2024-09-04T23:58:15.688Z,andreasantos.bsky.social,Andrea Santos,did:plc:vovddfdkvtvrri3l6gqpex57
at://did:plc:urqcjkpdytu4a3akjsobprgw/app.bsky.feed.post/3l3g3sxmhfd2o,bafyreibyb4llfm527nnycsvp436guzem75e5zgbdrzwo7k4adtdqacik6m,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Parabéns!!! Força sempre!!!,2024-09-05T14:52:50.731Z,0,0,1,2024-09-05T14:52:50.731Z,fbsep1914.bsky.social,Fabio Braga - DODECA,did:plc:urqcjkpdytu4a3akjsobprgw
at://did:plc:tfturq7pd63qjvqzla76xshz/app.bsky.feed.post/3l3gwbiyxxn2r,bafyreiewcknnyfv7k7a6bxlgit4klqnrgc7bf2tcdz2j4x5qdjgoyegy6u,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Parabéns,2024-09-05T22:46:15.352Z,0,0,0,2024-09-05T22:46:15.352Z,carlote.bsky.social,@Carlote,did:plc:tfturq7pd63qjvqzla76xshz
at://did:plc:le5oyxmr5e6ibff2ojycxvzh/app.bsky.feed.post/3l3ernv4dcm25,bafyreie5ej4bctj5ki3juzwjkso7qgo43efh4kpehnyg4va3enomqt2sze,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Eita tá bom e vai ficar melhor,2024-09-05T02:18:21.674Z,0,0,1,2024-09-05T02:18:21.674Z,alexcesar.bsky.social,ALEX CESAR🔹,did:plc:le5oyxmr5e6ibff2ojycxvzh
at://did:plc:kxmmdokv3ws4hqjavgcrr6om/app.bsky.feed.post/3l4jbx3by5z2c,bafyreig2sphkiblpzsc6y4vuxiesxkgn3a5mzcrfl5du2hbolvrfkzb6jq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Goiânia merece uma prefeita maravilhosa assim ❤️❤️❤️❤️,2024-09-19T14:45:39.702Z,0,0,0,2024-09-19T14:45:39.702Z,evarubio.bsky.social,Eva 🚩 No X perfil Palestina livre,did:plc:kxmmdokv3ws4hqjavgcrr6om
at://did:plc:ev3ehik7gm5zj5fh4dgkpmkg/app.bsky.feed.post/3l3qh6z3hgd25,bafyreid2ivvud4asok2s2jwlzocfzk27jrdjcqsczd4qienlycmxotunde,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",BOULOS - PREFEITO,2024-09-09T17:43:03.546Z,0,0,0,2024-09-09T17:43:03.546Z,kledsonenglish.bsky.social,,did:plc:ev3ehik7gm5zj5fh4dgkpmkg
at://did:plc:dzdnvohgxcsmtp2ncrpmhe7r/app.bsky.feed.post/3l3o2rs7r7a2q,bafyreiguoca6rpmm6k4b5rn7vigbub7gagbhif3twdkfh7g3h7m53l4eai,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso","Delegada, entendo que a cor roxa é a cor do feminismo, da luta contra violência de gênero, mas também é uma cor usada pelo PSOL e quem não é letrado nesses símbolos pode pensar que a senhora não é do PT. Melhor fazer cards em vermelho, não?",2024-09-08T18:55:35.462Z,0,0,2,2024-09-08T18:55:35.462Z,bellatrixmarla.bsky.social,Ministra da Luta de Classes,did:plc:dzdnvohgxcsmtp2ncrpmhe7r
at://did:plc:at43w5qpopmhawy5wfe2ytbj/app.bsky.feed.post/3l3giptqnxv2r,bafyreihclw3snizd7xxdty2qpd6is3ey5puptedednpbmb4emjiteqk6jq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Futura Prefeita de Goiânia!,2024-09-05T18:43:44.703Z,0,1,0,2024-09-05T18:43:44.703Z,arturdarocha.bsky.social,Artur Rocha ,did:plc:at43w5qpopmhawy5wfe2ytbj
at://did:plc:7o3mgfutq6rnbkjwds2bfenh/app.bsky.feed.post/3l3g6haf3ss2h,bafyreiejua2alv55zz5fsandcqdegzvita6iqe35eo46ut3gdgfpgrotwm,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso","TODAS AS VEZES QUE O PARTIDO DOS TRABALHADORES PT-13, GOVERNA O BRASIL, nosso País VIVE MARÉ DE BENÇÃOS (que a burguesia porca e golpista, diz ser SORTE). www.bbc.com/portuguese/a...  ... então,  VOTE no SEU PARTIDO dos TRABALHADORES -PT.13. PT, Há 44 anos TRAZENDO SORTE para todo o Povo Brasileiro.",2024-09-05T15:39:59.064Z,0,0,2,2024-09-05T15:39:58.750Z,sergioaraujoadv.bsky.social,Sergio Araujo Recifense Pernambucano e Nordestino,did:plc:7o3mgfutq6rnbkjwds2bfenh
at://did:plc:6iuikas5vygl3upcauczkjxa/app.bsky.feed.post/3l3ek7lv2sq2o,bafyreiezn7i2mcpqtk3zm4cb7uvgy4hnls4ly743bokuvukjwuqnhaw4km,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",@pornochinchila.bsky.social,2024-09-05T00:05:07.585Z,1,0,1,2024-09-05T00:05:07.585Z,aaanaaaa.bsky.social,ana,did:plc:6iuikas5vygl3upcauczkjxa
at://did:plc:4tah2bshspde2u5mktjb62ro/app.bsky.feed.post/3l3g3j42qiz2c,bafyreigvpnat3x6koirtoatq7toeaj7ood7kdxok3hqzubhv2equios2hq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso",Bora,2024-09-05T14:47:18.677Z,0,0,0,2024-09-05T14:47:18.677Z,anafontenelli.bsky.social,,did:plc:4tah2bshspde2u5mktjb62ro
at://did:plc:2co4f7avhr6h4pllygaovubz/app.bsky.feed.post/3l3eomu2b3s2p,bafyreibuptkxdzn5ouyad5gd3z3f6pb66pnijvagd7labtesp5p3i2dq5u,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3l3ejixxwtk27,"Oi pessoal, quero compartilhar com vocês o resultado da pesquisa de intenção de votos realizada pelo Instituto Quaest. É importante lembrar que as pesquisas refletem o momento atual, por isso, o trabalho não para. 💪🏻 💟

#AdrianaPrefeita #Goiânia #Compromisso","Dr Adriana no blue
Muito bom",2024-09-05T01:24:07.323Z,0,0,0,2024-09-05T01:24:07.323Z,luizpa31.bsky.social,@LUIZPA31,did:plc:2co4f7avhr6h4pllygaovubz
