reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:4jcq6zuhtz47v5rgfopfwuml/app.bsky.feed.post/3l5nk2lnsvs2z,bafyreiegrcjzg3smr2m77wcbrbcuhsz5xuiombtgboqf7gtbxcl3dzyj64,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,VOU REZAR POR VOCÊ COMPANHEIRA AMÉM AMÉM AMÉM 🙏,2024-10-04T00:46:36.148Z,0,0,0,2024-10-04T00:46:36.148Z,neotropico.bsky.social,maconha análises ,did:plc:4jcq6zuhtz47v5rgfopfwuml
at://did:plc:4gh2p6las5y6v44r7qm7nx7x/app.bsky.feed.post/3l5on2hvip22g,bafyreianhlv5fszr4jsprumltf6n76pstwi4v4ej7lndv3oomxl6gjpvry,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Força Tainá. Vagabundo confunde divergência política e de ideias com ódio. Extremismo mata. 

Ah, assuma um bom macumbeiro e peça pra ele fazer um trabalho pro pau deles caírem. Gente ruim tem que se fuder. 

Boa sorte e força. Vc é fera!",2024-10-04T11:12:57.379Z,0,0,0,2024-10-04T11:12:57.379Z,brrafaew.bsky.social,Bruno. Maior Flamenguista da Atmosfera Terrestre. ,did:plc:4gh2p6las5y6v44r7qm7nx7x
at://did:plc:4dsh3zl3yyybnd6tmtqydkys/app.bsky.feed.post/3l5njvxti4x2o,bafyreieym23nxauk7espytxwqgescn3wrdg6wiwlxisasujlfxojs56w4i,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Que absurdo! Meu Deus, que você fique bem!!",2024-10-04T00:44:05.511Z,0,0,1,2024-10-04T00:44:05.511Z,sandydosanjos.bsky.social,Sandoca ,did:plc:4dsh3zl3yyybnd6tmtqydkys
at://did:plc:47mkrzdod6uyjpiepook2ly7/app.bsky.feed.post/3l5nlg37ajn2l,bafyreiclu7ryuqk76pyiz7mc65dptqphrgxaaobvf2fiy2w4hgnlrozf6m,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"A terra do Bozo, do cantor Cláudio Castro, do Ramagem...

bsky.app/profile/tain...",2024-10-04T01:11:01.616Z,0,0,0,2024-10-04T01:10:59.911Z,lutadeclassesbr.bsky.social,Luta de Classes contra os Pobres  🇵🇸🇧🇷,did:plc:47mkrzdod6uyjpiepook2ly7
at://did:plc:3ywvxsc7qir777l7mhonnmkm/app.bsky.feed.post/3l5nuogzezb2l,bafyreig3h6f3tk7hytngec2y4ourf4dj2y6ov25kqnqbzn3mz4rxiwgjue,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Que coisa Tainá! Está tudo bem com você?,2024-10-04T03:56:42.311Z,1,0,2,2024-10-04T03:56:42.311Z,rosetere.bsky.social,Rosemeire,did:plc:3ywvxsc7qir777l7mhonnmkm
at://did:plc:3xutahkplcjvilscn6m5mggr/app.bsky.feed.post/3l5nizuvije2n,bafyreia7e2hnirecnsyboshlehcxvvkbv57u6kllagur3o7clerqnqv76q,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Toda a solidariedade de seus eleitores, vereadora!",2024-10-04T00:28:21.368Z,0,0,1,2024-10-04T00:28:21.368Z,fsantoscunha.bsky.social,Fábio,did:plc:3xutahkplcjvilscn6m5mggr
at://did:plc:3vfvhql6ffjtcfh5q4jdkqz7/app.bsky.feed.post/3l5no4oz2mz2q,bafyreibituaenvxfa5ydqfd44c5i6bchw6ufqesf7wfc5hxj3rkikktuo4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Axé!!
Essa sede de sangue precisa acabar",2024-10-04T01:59:26.857Z,0,0,0,2024-10-04T01:59:26.312Z,pawatswife.bsky.social, NAWA™☭🇵🇸🇮🇷🇱🇧 ∞ Kidnap Era,did:plc:3vfvhql6ffjtcfh5q4jdkqz7
at://did:plc:3txhctaklphz6poo54fq5nhb/app.bsky.feed.post/3l5nk4i7u4h27,bafyreieguwryg6u2jvle4ucze3n47plbxipnn7rcdrsfdw5yicsln2gane,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,@hanaesculenta.bsky.social olha isso!,2024-10-04T00:47:44.356Z,0,0,0,2024-10-04T00:47:44.212Z,boteru.bsky.social,a dream of a thousand cats,did:plc:3txhctaklphz6poo54fq5nhb
at://did:plc:3hrpagylu7orhqh3ff6jgfvi/app.bsky.feed.post/3l5nisl4t4m2h,bafyreihskd4rcfamwy224xfnb4ncgjoetox2ehlc5lcas72bpgcm33apkq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Toda força e proteção ♥️,2024-10-04T00:24:17.405Z,0,0,1,2024-10-04T00:24:17.405Z,coisaetau.bsky.social,Tauane,did:plc:3hrpagylu7orhqh3ff6jgfvi
at://did:plc:3eolst3ufgyaj32og7r7fso5/app.bsky.feed.post/3l5nmpfmuji2x,bafyreidhwvhekb5ovvkcqykqvanyc35axst7iv5eabepqimd66kp6ayf3i,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,🙏,2024-10-04T01:34:05.453Z,0,0,0,2024-10-04T01:34:05.453Z,catiapereira.bsky.social,,did:plc:3eolst3ufgyaj32og7r7fso5
at://did:plc:3c5xskifpeygycwznsfmgkeo/app.bsky.feed.post/3l5nkwpo6zc2h,bafyreia5oefa5yjwt3hejdtfw5ng5v54jkickupydxt7bubqqsudu4pbfi,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,que os deuses lhe envie mais proteção ainda! Continue sua luta!,2024-10-04T01:02:23.691Z,0,0,0,2024-10-04T01:02:23.691Z,thetrevisan.bsky.social,Bruno Trevisan,did:plc:3c5xskifpeygycwznsfmgkeo
at://did:plc:374vecfggpud7xzxtfah4kqg/app.bsky.feed.post/3l5nkh6v7y42x,bafyreidniavaksnturqyrys3kzvwtzfhypitmpgq4irpc5m4yrhojfygku,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Que absurdo, Tainá!",2024-10-04T00:53:43.926Z,0,0,1,2024-10-04T00:53:43.518Z,isabellabmuniz.bsky.social,🪑Isabella Mete-lhe a Cadeira 🪑,did:plc:374vecfggpud7xzxtfah4kqg
at://did:plc:36pd5ld233cgdnclqdtxgznz/app.bsky.feed.post/3l5oiydtu6r23,bafyreih3bu474wxqohsgjn5umfzfi3j7i5uvjgdenhrc5kxhj7g2cdvcxm,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Inacreditável o que o Bolsonaro fez com esse país.,2024-10-04T10:00:12.352Z,0,0,2,2024-10-04T10:00:11.412Z,ler.cordeiro.nom.br,🚩Luiz E. R. Cordeiro 🇧🇷🇷🇺🇮🇳🇨🇳🇿🇦,did:plc:36pd5ld233cgdnclqdtxgznz
at://did:plc:35eqxn3gbrxk5l3nh2wkh23k/app.bsky.feed.post/3l5nkce6c3d2a,bafyreidpshle4uekuqk5vludgzbqyjtudmnajnegnsxnkzfahxvcbpoaim,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"LAmento muitíssimo o ocorrido. Força pra ti.
Votar em bolsonarento é burrice. Não vote na familícia ou em bozominions!
 Ser bolsolover não tem mais desculpa. É falta de caráter, de ética ou simplesmente ser uma pessoa bem ruim.",2024-10-04T00:50:58.138Z,0,0,0,2024-10-04T00:50:58.138Z,marcogorgar.bsky.social,MarcoGorgar,did:plc:35eqxn3gbrxk5l3nh2wkh23k
