uri,cid,text,created_at,reply_count,repost_count,like_count,author_handle,author_display_name,author_avatar,author_did
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566hffpvp2q,bafyreiehfmy2u5aslb5rtuloj4qhv4ilui2wum7ienukf7pvanl7l27ymu,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:06:16.557Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566h2rwhe2i,bafyreifpwc7x56qytkpwpkt5sbz6jaghjf7hpu2v6isbm25j3uoudi2nqq,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:06:05.423Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566giqf2w2r,bafyreic6tej67zj4i6pqn6snxkbhbgy3wtwxf6uprxmbqt3pa6uiwuu46m,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:05:46.496Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566g7fyht2j,bafyreihpb3raycxh3inqtscia5fqztcawcxi6gnh6nqaep6j3yellbpicm,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:05:36.720Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566fuwyxy2t,bafyreiahllqblwa576xyqxeuu3md3bo6d2zvjghhodcfdr5hwldsd2iqfe,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:05:25.741Z,2,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566fkhpfs2n,bafyreietcuqkcqnsh437ojfligzmgxgomwe5qrwz2jk5vxuoizbsi76uim,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:05:14.756Z,0,0,3,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566fa4piv2e,bafyreiezxinem7tkq3wih5jxzsyyuo7o24jzcevhvbdck3oheo3h5pllye,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:05:03.904Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566eunno32h,bafyreifwwxqdysiuwylqvn3g6ceyrl2k7qsdvzymocjolrgvgp2bdwpsbu,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:04:51.876Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566eg7rt32q,bafyreicup57sms75wev5k3hpe3g7bw3i52irrt2pgvbadwqwixcl2ifo3q,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:04:36.736Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566dalolg2r,bafyreigbi6u2ed5zuiek3x3lscmog25dx6venwetcwo3gf6u3oux5jkdha,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:03:57.287Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566ct43dn2e,bafyreiaqgq634hyvaxnprf5aggqw3anyxs6tjzc65sx3roohad5gnw2np4,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:03:43.147Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566chlea62r,bafyreigqcjr5cherk5y32ycq2vf73flzhghy32jj3ntb4ktixfldpcbu3q,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:03:31.065Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566byl2fj2v,bafyreigan3uw7xhopp75cc5wh34cunkzrsi3dzxrqugvttcmyyfr4hhytq,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:03:15.325Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566bbv33i25,bafyreic7psyc3fxsky73mdde6nneqpokbsebn4uh5qubxridzj4tava6lm,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:02:51.537Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566ayrhwf2k,bafyreiexk554fh3w4xzq3cba66wyhruml7is6e6qsi22seq77g5pywzgwq,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:02:41.981Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l566abdxms2n,bafyreigypwvhkbtwwvrbs6zuqbpjt5fezw46yjd2vqgu2r4tgugpbdj3da,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:02:17.409Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l5667sajf62g,bafyreibpcgkcmfnaijme2dzpmdyympiheb5ov7lxm57f72xmbxcgmckqia,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:02:01.577Z,0,1,4,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l56677xtws2n,bafyreiaeo23jrdo66mv6jegbmhditdax6ovbopt3gyumkabj44yubvn3ne,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:01:42.417Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l5665zh6ok25,bafyreick2qkodhab4wrqe62gimzncuorpdv42bd3cvv3hcllvqtwvf6vne,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T22:01:02.029Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l5662qrcb52k,bafyreib5zvuja3betvir6rdf25qdrruifkfd7uiy3nzve5s7g62rsq7yra,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:59:12.263Z,1,4,6,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565zxyxqx2j,bafyreibqeacn4i3p45fz5sfpryjiqmtv66x3ltne4j4hk572qkbenhv7uu,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:58:45.954Z,1,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565zfc6qi25,bafyreifv54usdf5qa4qqtdalvbtsluxll7rfuuucl5x2hgyc5c6dyi5v6e,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.
NETANYAHU GENOCIDA 

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:58:26.680Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565uar2b52k,bafyreiebpvzetkapqkjsyvu37ay6wxb5gri4bu37wwoo227drlrzxatwdu,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:55:34.146Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565tu3wga2o,bafyreigfkrhd2m5jddebzwjrkeiks3dk7ii7aynvo7jg6n5di5bpnxaupm,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:55:20.872Z,0,0,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565tkzyzf2e,bafyreidttggld5u2lranlnzpgb3bppb25kiq3rcpsmyowqwkxy3b7rcgpy,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:55:11.371Z,0,1,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565ta5oum2b,bafyreibu4vsbfzkrs6mkguce72zwgo6ufimkrkuzpqxbzyijvz6qxixmam,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:54:59.956Z,0,1,2,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565sr2hqm2m,bafyreic6ujcrllunvknymad76cachcjoixqib76vfgnokcfjm5okz3iery,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:54:44.120Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565siuhxe2m,bafyreiexrx3nhtavwxflzqtjv4le3a44h6znc2yuw2gvgc74omrh6562mm,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:54:35.532Z,0,3,3,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565s6sp6d2c,bafyreifg6dyg57frkaauacop7ibugmbu2u4mndaodr5o3h6d7rhqjyaeve,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:54:24.910Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565rtdcfw24,bafyreidas5jmsq7szaailam34kli2uxeplafsxmtvgnwlk5bwgzkya3iti,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:54:12.956Z,0,1,1,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
at://did:plc:r7nrwolm3iq66hgzxqqqqaus/app.bsky.feed.post/3l565rjkpvl2q,bafyreigs63bxfjxsa33dfrkld3t4b2uccqbw7n7esaou3brmf6bpdmy7au,"LULA está melhorando a vida dos brasileiros , mas Campos Neto sabota o Brasil.

LULA TEM RAZÃO Israel está cometendo GENOCÍDIO NA FAIXA DE GAZA.

Prefeitura de Porto Alegre vote
MARIA DO ROSÁRIO PREFEITA 13
#LulaPazEDignidade
#ForaMello
@mariadorosario.bsky.social 
@lula.com.br",2024-09-27T21:54:02.706Z,0,0,0,lulistapetista.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r7nrwolm3iq66hgzxqqqqaus/bafkreig3kami6zcv4kbd7wgl2ebnhx2k3bvfuldefgvqhkidizki4pvuhq@jpeg,did:plc:r7nrwolm3iq66hgzxqqqqaus
