reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:nmyz2bgbycllwgnl4ale4oey/app.bsky.feed.post/3l5nnkwvjhb2e,bafyreicttufgsrdgpj6j2w7k5klosdmkfqwlnhozh746adid6nubs3vjme,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Seus orixás estão com você. O povo também! 
Se cuida",2024-10-04T01:49:30.059Z,0,0,0,2024-10-04T01:49:30.059Z,jhonyfigueira.bsky.social,𝓘𝓷𝓾𝓨𝓪𝓼𝓱𝓪 𝓬𝓸𝓶𝓾𝓷𝓲𝓼𝓽𝓪,did:plc:nmyz2bgbycllwgnl4ale4oey
at://did:plc:nj6wyarxlsnlrl3zlpmqkkdm/app.bsky.feed.post/3l5nmxdal422r,bafyreiho6pxxzvjq6me6as7fxtfyggf6rm2bk4gj4rukk7zkdzccbyncym,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","os ramagens/amorins da vida
ABSURDO",2024-10-04T01:38:31.693Z,0,0,0,2024-10-04T01:38:31.693Z,irismtf.bsky.social,Iris,did:plc:nj6wyarxlsnlrl3zlpmqkkdm
at://did:plc:ngd57ai5sc6dvvjrfsmkjtw7/app.bsky.feed.post/3l5nk5oyl6y2m,bafyreihq2bia4c3zz3nic4odtfkz3ujfvq6mouy7o7ojhbm6hip5bdvg6q,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Total solidariedade!!!,2024-10-04T00:48:24.053Z,0,0,0,2024-10-04T00:48:24.053Z,paulinha-rreis.bsky.social,Paulinha Reis,did:plc:ngd57ai5sc6dvvjrfsmkjtw7
at://did:plc:newppo6kui35qlqrqwj4zfqb/app.bsky.feed.post/3l5nxe36qzy2p,bafyreigywyzydx67hwvvih2bga2xdgerg2jmbqybw77jewzymbonhfuir4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Força companheira.,2024-10-04T04:42:46.249Z,1,0,3,2024-10-04T04:42:46.249Z,paulohereros.bsky.social,Paulo Hereros 🇵🇸🇵🇸🇵🇸🚩🚩🚩 ☭☭☭,did:plc:newppo6kui35qlqrqwj4zfqb
at://did:plc:nclvyxsupa7dacdjreoccy5z/app.bsky.feed.post/3l5nkbgx7hn2o,bafyreiblpv2hu46skbztfsrjn5wskcnistsjk73iftgyrqaingqlrheiri,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Faz o L,2024-10-04T00:50:30.454Z,0,0,0,2024-10-04T00:50:30.454Z,leoznv.bsky.social,leozinBC 🐉,did:plc:nclvyxsupa7dacdjreoccy5z
at://did:plc:nckwzjslspzv2hywkzb476gu/app.bsky.feed.post/3l5ongs6q7f2a,bafyreif4szhxu2s3aoxvmlenljnruynz5nale43dnwp22bfar2aevyu52a,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Força amada, rumo a vitória!  Se cuida!",2024-10-04T11:19:50.657Z,0,0,1,2024-10-04T11:19:50.657Z,janascosta.bsky.social,Jana Petista com orgulho!,did:plc:nckwzjslspzv2hywkzb476gu
at://did:plc:n6vpro7tfrybyyukb6ejjqsi/app.bsky.feed.post/3l5nlkrle6j25,bafyreihxunewad45vew2gvfj6qe7yvb52pxgppzudcz3wyvvxbf4tpuzu4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Todo cuidado é pouco, a extrema direita é composta dw criminosos dwvarias facções e bem diversificada nos crimes, e pior, estão desesperados ante a derrota iminente! Se cuida! Que a blindagem do carro é o manto sagrado dw Nossa Senhora Aparecida te cubram e te protejam!",2024-10-04T01:13:38.989Z,0,0,1,2024-10-04T01:13:37.510Z,belnascpcd.bsky.social,BelNasc,did:plc:n6vpro7tfrybyyukb6ejjqsi
at://did:plc:m4wu3iu565wjeibd6tx3ygyl/app.bsky.feed.post/3l5niyjdbcu2k,bafyreic33yiawhobufshgkq4ostzpg2natlw3jahcbld6efywjfncxtqbq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",#Taina nosso apoio ! @amigosdapracaradialsul,2024-10-04T00:27:36.907Z,0,0,1,2024-10-04T00:27:36.907Z,lucieneg.bsky.social,,did:plc:m4wu3iu565wjeibd6tx3ygyl
at://did:plc:m3mz4sjhcgdiaqgpny4yo5up/app.bsky.feed.post/3l5npobnrsv2o,bafyreiezvdztqnmqkre6mg3eojb3ydbhdhzurltlxqhodjd7jdjlnyoolq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Axé,2024-10-04T02:27:10.767Z,0,0,0,2024-10-04T02:27:10.012Z,clari24.bsky.social,,did:plc:m3mz4sjhcgdiaqgpny4yo5up
at://did:plc:lugy3f3wwe426st6l72m357h/app.bsky.feed.post/3l5no3ecrmh27,bafyreib2uxeyvbwxuiolwnsoqfiuevjnmhzr6rnggmemckrxgfkdods6we,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Manifesto toda solidariedade e sede por justiça contra estes criminosos!,2024-10-04T01:58:40.352Z,0,0,0,2024-10-04T01:58:40.352Z,estacaobrasilfm.bsky.social,,did:plc:lugy3f3wwe426st6l72m357h
at://did:plc:lra3edldmyhy4ebxwwcts7bk/app.bsky.feed.post/3l5oikutfot2m,bafyreics3az5i42eda3qbdjs47rmdd2hkavixxxrks5ttqkotqjqjp7hay,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Força, se cuida.",2024-10-04T09:52:39.270Z,0,0,9,2024-10-04T09:52:39.270Z,demori.bsky.social,Leandro Demori,did:plc:lra3edldmyhy4ebxwwcts7bk
at://did:plc:lpu47mrkph7gk5pedengns6d/app.bsky.feed.post/3l5nicw5wic2m,bafyreigfw2q5xsbdlyatp6ed6wmn546d24co5jjpafxfb24vb34igqjcmm,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Querida, lamento muito. Nos mantenha informados sobre as investigações. Vamos manter pressão da opinião pública!",2024-10-04T00:15:32.052Z,0,0,4,2024-10-04T00:15:32.052Z,rindodenervoso.bsky.social,Rindo de Nervoso,did:plc:lpu47mrkph7gk5pedengns6d
at://did:plc:lo5mvfqwlmt3x4z3axlkxz6r/app.bsky.feed.post/3l5oospkkp62x,bafyreif4uibz6ypvlge5o6ydekk2tnerdqpmiedw7vjluksylzex5awsn4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Que Esú te proteja - já que não podemos esperar isso do Castro.,2024-10-04T11:44:24.158Z,0,0,0,2024-10-04T11:44:24.158Z,euolinda.bsky.social,Sarah 🏳️‍🌈🚩♿️,did:plc:lo5mvfqwlmt3x4z3axlkxz6r
at://did:plc:lhtbpmkqrtugtpp5elpak6um/app.bsky.feed.post/3l5ohkltiaj2d,bafyreiadyyn7sxg63n3budh4l7ib5ogpv5cjpjrjy5pees6wd6t4dc3jpi,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","A política no Rio de janeiro é uma máfia. Pena que as pessoas continuam votando errado e perpetuando os mafiosos na vida pública.
Que os orixás te protejam.",2024-10-04T09:34:37.504Z,0,0,1,2024-10-04T09:34:36.408Z,gleycicleto.bsky.social,Mesa cigana,did:plc:lhtbpmkqrtugtpp5elpak6um
at://did:plc:lhbz2cnhednwqucgeatl64s4/app.bsky.feed.post/3l5nldsgk5a2d,bafyreigeemkyeb6wmhjjirblbf5ks7afb7qvawhbtlvb7pc672y33qvgey,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Qual rua? Eu ouvi os tiros,2024-10-04T01:09:42.836Z,0,0,1,2024-10-04T01:09:42.836Z,carlorenato.bsky.social,,did:plc:lhbz2cnhednwqucgeatl64s4
at://did:plc:laspmdfxjween4chfilaqvka/app.bsky.feed.post/3l5nkapyvwq2l,bafyreiftyvsivnbxta5kqsqrvd23iruhx7tzcfywhnr6nmycz5sqfxok7e,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Força, Tainá!!!",2024-10-04T00:50:06.353Z,0,0,1,2024-10-04T00:50:06.353Z,igordrumond.bsky.social,Marido de Profª. da UnB,did:plc:laspmdfxjween4chfilaqvka
at://did:plc:kkqkgacd3fxq3by2cmprf2n5/app.bsky.feed.post/3l5olblyhlx2c,bafyreih6scrautr7nhjin4tugt4hohwtoylblkaxqwll6wyqwsyqz6r7e4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","misericórdia Tainá que terror, desejo muita proteção para vc, axé",2024-10-04T10:41:10.319Z,0,0,0,2024-10-04T10:41:09.613Z,brunasoares.bsky.social,Bru do Vigor ,did:plc:kkqkgacd3fxq3by2cmprf2n5
at://did:plc:kjps3p7swifw2hgu2xdkoaka/app.bsky.feed.post/3l5niewozf725,bafyreic5llm3kpy2clbiv4g2vp2d6hype7xwhfbpcfrxytlbfe5ijmybxq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Xangô lhe proteja!,2024-10-04T00:16:40.083Z,0,0,4,2024-10-04T00:16:40.083Z,renatahugnim.bsky.social,re,did:plc:kjps3p7swifw2hgu2xdkoaka
at://did:plc:kchutxr46skymfdejnagsuyk/app.bsky.feed.post/3l5nkky3blb2y,bafyreig3a72l3kck3442bxrvokwly2xcjdylnyxu26xw3bbyxxfwdduddq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Que horror! Força, Tainá!",2024-10-04T00:55:47.163Z,0,0,0,2024-10-04T00:55:47.163Z,mcyriaco.bsky.social,mcyriaco ✠,did:plc:kchutxr46skymfdejnagsuyk
at://did:plc:jtc5zs42hny2xcdrhlqkhkml/app.bsky.feed.post/3l5niwzoqwh2n,bafyreid6ioidzdo24cpcjm4kjedygv4e7zc22d5j7qvkvkna3mf7bzqdhy,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Cuidado!

Mas, os fascistas não passarão!
👊",2024-10-04T00:26:46.107Z,0,0,1,2024-10-04T00:26:46.107Z,braz1970.bsky.social,ZenBraZilis ,did:plc:jtc5zs42hny2xcdrhlqkhkml
at://did:plc:jiook4osncvjamxynnrnqkww/app.bsky.feed.post/3l5nlo7sh372w,bafyreigujhsth3lhnu7lit4jluhiz2stm5kha6wxipxbb4zghpavksosvi,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Olha, cuidado pq um empresário literalmente foi morto no carro blindado pelo Y motivo do blindado",2024-10-04T01:15:32.763Z,0,0,0,2024-10-04T01:15:32.763Z,deiamacedo.bsky.social,Andréa ,did:plc:jiook4osncvjamxynnrnqkww
at://did:plc:jcw5itxanwu7rjqp6bsmwf33/app.bsky.feed.post/3l5nk4etfvl2e,bafyreig3pjjxnfzu2ybrfrqigecdknh2ro54v7qr2ju4c2pvwu3dh5sga4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Isso acontece com qualquer cidadão do Rio de Janeiro. Parabéns pelo previlégio de andar de carro blindado,2024-10-04T00:47:40.430Z,0,0,0,2024-10-04T00:47:40.430Z,anaochileno.bsky.social,Anao Chileno ,did:plc:jcw5itxanwu7rjqp6bsmwf33
at://did:plc:j6mgfxzsfzxyoivhhzpq62ba/app.bsky.feed.post/3l5nj7uq4qg22,bafyreihq2ruku4kchkwxen3iqfmogwwmjfppbfhppswtosweittcw2ghbq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",@babi.net.br,2024-10-04T00:31:44.109Z,0,0,0,2024-10-04T00:31:44.109Z,deceiv3r.bsky.social,iniv,did:plc:j6mgfxzsfzxyoivhhzpq62ba
at://did:plc:ismay2gerk7rxx4efqbvvtei/app.bsky.feed.post/3l5nhzw2ypr2p,bafyreihqcmcpkk3h74nv6mcysql6aysldqieo33yshhiyv2gn7p5eqkhjm,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Muita força, Tainá!",2024-10-04T00:10:30.339Z,0,0,17,2024-10-04T00:10:30.339Z,sobotelha.bsky.social,Carolina Botelho,did:plc:ismay2gerk7rxx4efqbvvtei
at://did:plc:ihdzownxmiwdlmi5fqtagbnd/app.bsky.feed.post/3l5oesmxrby2v,bafyreih4unldomj6ahtioxyc6hiwkbyvhgbdncxbtr6p75ec5t3rdtevbm,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Axé Tainá!!!!,2024-10-04T08:45:24.108Z,0,0,0,2024-10-04T08:45:24.108Z,jose1308.bsky.social,Amerson ,did:plc:ihdzownxmiwdlmi5fqtagbnd
at://did:plc:iexdj2jcjoxwxnw63j225qkg/app.bsky.feed.post/3l5oj66y6tu2w,bafyreihwk7jbzgeuywoq7wciw7twuoa32clnncxevgfh6xc6hvsphvrcnq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Se cuida e denuncia!,2024-10-04T10:03:27.334Z,0,0,0,2024-10-04T10:03:27.334Z,gatinhas57.bsky.social,Gerlane,did:plc:iexdj2jcjoxwxnw63j225qkg
at://did:plc:hzeyfhjozzftq3m2btjnn3js/app.bsky.feed.post/3l5okztqmk22x,bafyreihinjye55scliyexx54uonposp3cn5qvsnsbtxjvh7dysewpmd4te,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Minha solidariedade, Tainá. Não passarão.",2024-10-04T10:36:48.886Z,0,0,0,2024-10-04T10:36:48.886Z,suzi-nh1.bsky.social,Suzi NH,did:plc:hzeyfhjozzftq3m2btjnn3js
at://did:plc:hyczocq6srnxu6zs6afnz5ig/app.bsky.feed.post/3l5njlhdjib2b,bafyreiasqcve2vw46odvg5afmr3vsack6ywtuz273xu35ulnbbg6g3tvzy,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Força, Tainá!",2024-10-04T00:38:12.689Z,0,0,1,2024-10-04T00:38:12.689Z,ahmasquebobagem.bsky.social,Allef,did:plc:hyczocq6srnxu6zs6afnz5ig
at://did:plc:hjpnvsrgmnxgqintw7j3adnz/app.bsky.feed.post/3l5onrfx6m62e,bafyreid6e6we76lof2ixzm3qgthj5j6dwhrnke7fac6wbqnaq47vy3emm4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Que horror...,2024-10-04T11:25:46.789Z,0,0,0,2024-10-04T11:25:46.789Z,jucilane.bsky.social,Ju,did:plc:hjpnvsrgmnxgqintw7j3adnz
at://did:plc:heljws6cyg54pcczxxlxkvs4/app.bsky.feed.post/3l5ogzwqm4o2a,bafyreidpsbsgmzg2liy5hmwa5gu2klbascgylgg4qghouffzdu4mvzqmvy,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Adoro como algumas pessoas tem a mesma vibe do Rodrigo,2024-10-04T09:25:16.116Z,0,0,0,2024-10-04T09:25:16.116Z,palpiteira51.bsky.social,👁️👄👁️,did:plc:heljws6cyg54pcczxxlxkvs4
at://did:plc:haqpaxkic5cizszauedhm7sg/app.bsky.feed.post/3l5oiuuerfi2j,bafyreicusrhvqnwawhitgskpasl6w2tlhji3i32avmcvd5hxbx3bv3mh6e,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Que Deus te proteja e também abençoe a nossa querida Vila Isabel.

Sou cria da Silva Pinto, morei por mais de 30 anos aí. 
Mas chega um momento em nossas vidas, que blindagem quase alguma resiste a tanta violência.

Hoje moro em Araruama-Rj.🙏🏾🔵⚪",2024-10-04T09:58:13.560Z,0,0,0,2024-10-04T09:58:13.560Z,marcioblack72.bsky.social,Márcio Black,did:plc:haqpaxkic5cizszauedhm7sg
at://did:plc:gqwmat6swtghd76moocwftg6/app.bsky.feed.post/3l5niazhd4u26,bafyreicvjjctmzka25v2gu4hp3vurrcsqqlvqa2fllnrimw7hnmjofdlam,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Que absurdo! Mas fique bem. Quem te protege não dorme, minha vereadora. Pra cima! ❤️",2024-10-04T00:14:28.475Z,0,0,5,2024-10-04T00:14:28.475Z,osextobeatle.bsky.social,amazona shanna garcia,did:plc:gqwmat6swtghd76moocwftg6
at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5niwierve2d,bafyreiaoqhl7vay6ad37b7da2w6xnsll3q3nqlhihtt6zlriczqaexddua,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Que absurdo! Toda minha solidariedade!,2024-10-04T00:26:28.992Z,0,0,44,2024-10-04T00:26:28.992Z,nataliabonavides.bsky.social,Natália Bonavides,did:plc:go2rbxfclugdyr7k6tgk6wxu
at://did:plc:gc3bfobovyu5xvnrh7pyooug/app.bsky.feed.post/3l5nw4oya6g2r,bafyreicrontpdqu57pmlmtnjfrevgscnqvbpadpxxvj7562aytzmbwobzu,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Que Òrìsà seja vida nos seus caminhos! Força e luta ✊🏼.,2024-10-04T04:28:07.153Z,1,0,1,2024-10-04T04:22:36.311Z,yasmimsecron.bsky.social,Yasmim Secron,did:plc:gc3bfobovyu5xvnrh7pyooug
at://did:plc:gaweiq3anllcicjxr5xyv7a2/app.bsky.feed.post/3l5njcas3xk2c,bafyreiewfvytnzyl6jecitvm5pq4c4o7xyayv6rp273e4sb4zvoxbxylqq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Meu deus querida... Que loucura!!! Axé!,2024-10-04T00:33:01.634Z,0,0,1,2024-10-04T00:33:01.634Z,dbarbi.bsky.social,dbarbi,did:plc:gaweiq3anllcicjxr5xyv7a2
at://did:plc:ganzeternpe5jjpuz2ywabsd/app.bsky.feed.post/3l5nklb4hus2o,bafyreic7r4qabmv7achxghra3bdorhnsydjfsve6loyr2s22gncfcbxcya,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",eita.....,2024-10-04T00:55:57.197Z,0,0,0,2024-10-04T00:55:57.197Z,caramell0w.bsky.social,☆L0W☆ ,did:plc:ganzeternpe5jjpuz2ywabsd
at://did:plc:fzajgoz73jzgmw64mqd46bzb/app.bsky.feed.post/3l5njamkr6g22,bafyreiel57x5qh2vjxqp6d62kh72frufjzvb7l6x6p26x4nsrnmbgxct3q,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Se cuida!,2024-10-04T00:32:09.928Z,0,0,1,2024-10-04T00:32:09.413Z,pedraodecastro.bsky.social,Pedrão de Castro,did:plc:fzajgoz73jzgmw64mqd46bzb
at://did:plc:fyziviawixqpy3sns2e6tz4t/app.bsky.feed.post/3l5oicla6kq2e,bafyreie2sqjenuhxfnruwebba5pf7rzh3e2j6nlervslfxxzzemgqvi6iu,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",BOM DIA SAIA DESSA CIDADE ;https://jesuscristoealuzdocaminho.blogspot.com/2024/10/o-melhor-e-servir-deus.html,2024-10-04T09:47:59.071Z,0,0,0,2024-10-04T09:47:59.071Z,italiamiacasa.bsky.social,,did:plc:fyziviawixqpy3sns2e6tz4t
at://did:plc:fr5itcvfrj7nfygpwnbw7oy5/app.bsky.feed.post/3l5npfpzlbc23,bafyreieyd3taae4giiips6w6v4gksyhubi4eg5bxsgx7huuqaeja5qhh6e,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",🙏🏻🙏🏻🙏🏻🙏🏻,2024-10-04T02:22:22.820Z,0,0,0,2024-10-04T02:22:22.820Z,waldeniroliveira.bsky.social,Oliveira Waldenir ,did:plc:fr5itcvfrj7nfygpwnbw7oy5
