reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:vxtnj6jczc3wbjcgcvidbcta/app.bsky.feed.post/3l4aewqknd622,bafyreifoo3qzco72qhiuluvgzopjcjlgey5ovbdokjqnya66et6h3quxsu,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,Proposta na mesa!,2024-09-16T01:45:14.596Z,0,0,1,2024-09-16T01:45:14.596Z,euclareana.bsky.social,Clareana ,did:plc:vxtnj6jczc3wbjcgcvidbcta
at://did:plc:uumlnv5rq3zsuifaw5irllvs/app.bsky.feed.post/3l4aezv5pcm2g,bafyreifr6fco2kcczngbcvnqwz2wblzep4prukzi3l732hiyokldejupwi,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,Sensacional!! Gostaria muito de ter uma proxima quando fui vitima do meu padrasto! 5️⃣0️⃣,2024-09-16T01:46:59.937Z,0,0,2,2024-09-16T01:46:59.937Z,isabellachammas.bsky.social,Isa Chammas 🔥,did:plc:uumlnv5rq3zsuifaw5irllvs
at://did:plc:rcnxpvu2hr32j2zn4xopgpvk/app.bsky.feed.post/3l4agctvetp2w,bafyreiekxcez4zgiadtvnvgstjkzfbnok4bnbgqmmacat4wxru6vyf56uy,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,Deu ruim.kkkk,2024-09-16T02:09:54.164Z,0,0,0,2024-09-16T02:09:54.164Z,lobosolitariobr.bsky.social,Lobo Solitário ,did:plc:rcnxpvu2hr32j2zn4xopgpvk
at://did:plc:qwzasqu6ujyetsgiabtusvji/app.bsky.feed.post/3l4af7mogbc2r,bafyreifclx2g7atdhj6esuz7atdfopiufdmjxsnppyamt3gjxkemmmk62i,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,"TMJ
#BoulosPrefeito
#LulaJuntosNoBluesky
#AposentadosImportam",2024-09-16T01:50:12.337Z,0,4,11,2024-09-16T01:50:12.337Z,rittss.bsky.social,Rita 🚩🚩,did:plc:qwzasqu6ujyetsgiabtusvji
at://did:plc:qwzasqu6ujyetsgiabtusvji/app.bsky.feed.post/3l4af3rbb7s2e,bafyreiepm5juuq7sifts47iyftkdj5rak7dzdrrumelwgjanjksusjdx2u,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,"""Por uma São Paulo mais humana, com saúde, moradia e educação de qualidade. Boulos é a mudança que precisamos! 
#BoulosPrefeito @guilhermeboulos.bsky.social
@martasuplicy.bsky.social""",2024-09-16T01:48:02.902Z,1,18,32,2024-09-16T01:48:02.902Z,rittss.bsky.social,Rita 🚩🚩,did:plc:qwzasqu6ujyetsgiabtusvji
at://did:plc:qwzasqu6ujyetsgiabtusvji/app.bsky.feed.post/3l4af2wukyk25,bafyreiajfyostj7dba235xhrj5u5kl6g65234npgs5dxnuoa6fiyjyxgje,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,"""São Paulo precisa de uma gestão comprometida com a justiça social e o bem-estar de todos. Com Boulos, essa cidade é possível! #BoulosPrefeito
#AposentadosImportam 
#LulaJuntosNoBluesky
@guilhermeboulos.bsky.social
@martasuplicy.bsky.social""",2024-09-16T01:47:35.242Z,0,2,9,2024-09-16T01:47:35.242Z,rittss.bsky.social,Rita 🚩🚩,did:plc:qwzasqu6ujyetsgiabtusvji
at://did:plc:psrbswozjdpnzsxa6q5fcztx/app.bsky.feed.post/3l4afbrvbjg2z,bafyreibrsfvtzxt63jnxii3pmzlpgn5nsh7zk2n3vkpmpjrmqozqumu6py,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,#BoulosPrefeito,2024-09-16T01:51:24.940Z,0,0,0,2024-09-16T01:51:24.940Z,marialmm.bsky.social,Maria Lúcia ,did:plc:psrbswozjdpnzsxa6q5fcztx
at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4af4a5km525,bafyreiasjf4c7tqt55dpw7fvgoavvi2irfqlf3wz66fb5nmlb54wjnmljy,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,"Não é possível tolerar o intolerável! Lugar de agressor de mulher é na cadeia, NÃO NA PREFEITURA! #BoulosPrefeito50 #DebateNaCultura",2024-09-16T01:48:18.612Z,0,1,16,2024-09-16T01:48:18.612Z,amandapaschoal.bsky.social,𝗔𝗠𝗔𝗡𝗗𝗔 𝗣𝗔𝗦𝗖𝗛𝗢𝗔𝗟 🏳️‍⚧️ 𝟱𝟬𝟳𝟬𝟬,did:plc:oaqqiq6ij4ndzvmhv3ozlsen
at://did:plc:mwgkujgjbmjibk7q3spyjxlp/app.bsky.feed.post/3l4ajh32xni2r,bafyreihpzs62ualtk7kut5niqpt4b3ggmxxnz3lmr2yt4yab37yye3r3jm,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,Demorou 👏 passou do limite há mto tempo,2024-09-16T03:07:52.159Z,0,0,0,2024-09-16T03:05:57.614Z,vivraiza.bsky.social,,did:plc:mwgkujgjbmjibk7q3spyjxlp
at://did:plc:fwqele3h2d5aw4xlvqxrdl6d/app.bsky.feed.post/3l4bngikosr2a,bafyreierqcmzyk2erz4bcwjxjaynkxfd6zrq53fdmu4zgb36tugcgj6nzy,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l4aew7lg4225,Eu vou ampliar a Patrulha Guardiã Maria da Penha para todos os bairros da cidade. Não vou tolerar violência doméstica! #BOULOSPREFEITO50 #DebateNaCultura,guilhermeboulos.bsky.social,"#BOULOSPREFEITO50 Ato público em defesa do mandato do deputado #GlauberBraga, na ABI, próxima quinta-feira, dia 19, às 18h. Cariocas, compareçam! #GlauberFica #LiraNaCadeia #BoulosPrefeito50",2024-09-16T13:49:52.977Z,0,0,2,2024-09-16T13:49:52.915Z,lalinecasaes.bsky.social,,did:plc:fwqele3h2d5aw4xlvqxrdl6d
