reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:ym4c7y5gq42msndrinmsgcck/app.bsky.feed.post/3l4h5lmmtga22,bafyreif7lshizzgl333m3fdlio5khbyooscmqxn7avy77yhupsfi5qo5ae,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Mete logo um decreto de confisco de terra de fazendeiro mandante.,2024-09-18T18:22:23.020Z,0,0,0,2024-09-18T18:22:23.020Z,grazysier.bsky.social,Grazy 🔺️🇧🇷🚩,did:plc:ym4c7y5gq42msndrinmsgcck
at://did:plc:yigghbjdwhvcgd4s6ydsy3e5/app.bsky.feed.post/3l4gufwvszc2u,bafyreibrmkz5andugf4noxj56czkxgjbqxipb5twl5gyls5lvxi4gt6n74,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Tem que confiscar as terras dos terroristas que incendeiam e disponibilizar para a Reforma Agrária e reflorestamento.
Somente multa e prisão nunca surte efeito.",2024-09-18T15:38:08.493Z,0,0,2,2024-09-18T15:38:08.493Z,lcvl.bsky.social,Luiz Claudio Vieira Lopes ,did:plc:yigghbjdwhvcgd4s6ydsy3e5
at://did:plc:ygc5ovd3iduhnwvqylrtbwvo/app.bsky.feed.post/3l4hgfclvh42n,bafyreihwdq64v34i4zb2awbymq3ou3letcv53roarxqydvyw3zpftzgpqu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Precisa de prisões extraordinárias tb. Esses terroristas precisam amargar na prisão já que,  infelizmente, não morrerão  como suas vítimas inocentes!",2024-09-18T21:14:45.638Z,0,0,1,2024-09-18T20:59:55.308Z,erniehmgy.bsky.social,,did:plc:ygc5ovd3iduhnwvqylrtbwvo
at://did:plc:yf4kncj2owbcg4jbdqhisvqw/app.bsky.feed.post/3l4gtla3ukj2y,bafyreigbd7uzntv5or746jxlh6qoaeryx45f2dqnim5ygcy7b2tyaj2s5i,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","400 bi pra quem taca fogo
E o troco do ferrogrão p maquiar a queimada",2024-09-18T15:33:01.898Z,0,0,0,2024-09-18T15:23:13.011Z,anjoow.bsky.social,"Anjo, dono da ANJOSFERA (em novo sítio) ",did:plc:yf4kncj2owbcg4jbdqhisvqw
at://did:plc:yb2f3pthk6ai2kuk6cbaetmr/app.bsky.feed.post/3l4gq6s3qwa26,bafyreic6tz5zjvtrzvwlvnqf4ipi56qyve6ms6zcku4clmy7gsg7qqlun4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Combate fogo mas não combate os enormes danos, à lógica recomenda  investir na prevenção e isso o governo não faz. A riqueza do Brasil   é devorada  insessantemente pelo  fogo, desmatamento e garimpo de forma assustadora e cruel",2024-09-18T14:22:34.201Z,0,0,0,2024-09-18T14:22:34.201Z,lince12.bsky.social,@Antoniel,did:plc:yb2f3pthk6ai2kuk6cbaetmr
at://did:plc:y4yyx6tbqy5xc2az4f3nct42/app.bsky.feed.post/3l4gzxzlsaz2q,bafyreihyzaegcz55o6mizic4v3mf472mpxivw34cvo2zyq77nujdg5iypy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Combater os piromanícos também, ou tudo se repete.",2024-09-18T17:17:44.096Z,0,0,0,2024-09-18T17:17:44.096Z,bngarcia.bsky.social,Blau Nunes,did:plc:y4yyx6tbqy5xc2az4f3nct42
at://did:plc:y4ihrt7v3off6ejuwpz6xzcv/app.bsky.feed.post/3l4gtwp5hw72c,bafyreihjyrq3s44jipxjuqwefpcwrg2zg2pys3c6qttnersrxhg7z6ye3e,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",noticias.uol.com.br/colunas/agui...,2024-09-18T15:29:37.618Z,0,0,0,2024-09-18T15:29:37.618Z,ricbike.bsky.social,Mario do Nordeste,did:plc:y4ihrt7v3off6ejuwpz6xzcv
at://did:plc:y2pndkxhufv7ex2dvvzpgq2r/app.bsky.feed.post/3l4gqn7auve2q,bafyreiaaicf5dpzjofgagjeydxjdqxar74wmp5wxjmerszzuo7jw5xg2ky,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Ladrão ladrão,2024-09-18T14:30:36.936Z,0,0,0,2024-09-18T14:30:36.936Z,uiliansantos.bsky.social,Uilian Daniel ,did:plc:y2pndkxhufv7ex2dvvzpgq2r
at://did:plc:xxjsk3v7ugnfgghtyql6j6qr/app.bsky.feed.post/3l4h5cqipf72s,bafyreib56gi2jthzenwewpvob37y2o7efzmxysfcadfhzx3l7cnxba32kq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Lula. Cria a lei do brigadista onde da o direito de abono no trabalho para combater incendios de forma voluntaria. 
O voluntario se cadastra no icmbio, ibama, corpode de bombeiros ou briga o seu município. 
Algo semelhante com doação de sangua, mas com abononde 5 dias pra combate a incêndio.",2024-09-18T18:17:25.065Z,0,0,0,2024-09-18T18:17:25.065Z,demirante.bsky.social,🚩Deh13🚩,did:plc:xxjsk3v7ugnfgghtyql6j6qr
at://did:plc:xwnn7fl4hskvm5r3lo6ysnkb/app.bsky.feed.post/3l4gnhr5rni2o,bafyreiajrvtwha2v2pktscagrbvzhnyvnqiddj46um7yvnmi36rbp3wdci,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Para a cultura foram 15 bilhões. Pelo visto preferem queimar do que remanejar bilhões para combater as queimadas,2024-09-18T13:33:53.047Z,0,0,0,2024-09-18T13:33:53.047Z,br-em-cima-do-muro.bsky.social,,did:plc:xwnn7fl4hskvm5r3lo6ysnkb
at://did:plc:xsrxex3sq6nmlhbt4stkzct3/app.bsky.feed.post/3l4hvf5j3hu2r,bafyreieo5pzvwziumcki2t2j2nfrm333dap7ds2ahv7r3szzjtkzpkpd6q,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Importante denunciar as queimadas criminosas.,2024-09-19T01:28:15.510Z,0,0,0,2024-09-19T01:28:15.510Z,irlanhouse.bsky.social,,did:plc:xsrxex3sq6nmlhbt4stkzct3
at://did:plc:xq64waxzdyscz74cje3inuat/app.bsky.feed.post/3l4gmsqovr42a,bafyreicxpl4ghic3pppry7o7smovsvtjhfetotea4lfeies4uq6oe4vh5u,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Boa, Lulinha. Tem q prender os meliantes q tacam fogo",2024-09-18T13:22:08.095Z,0,0,5,2024-09-18T13:22:08.095Z,duduveiga.bsky.social,Urubu Humanista ,did:plc:xq64waxzdyscz74cje3inuat
at://did:plc:xq37wimdq4thblq7gxq2ogvr/app.bsky.feed.post/3l4hwhzpm7p2i,bafyreifuptsofrry2kxiflq2zmgav6m6ocawve55uuqb7gihxifm72japq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Deveria ter investido na prevenção de incêndios, comprado uns aviões bombeiros, mas comprou submarinos. Estamos vendo a utilidade deles. Zero.",2024-09-19T01:47:46.410Z,0,0,1,2024-09-19T01:47:46.410Z,eliza12.bsky.social,Eli12 🌹,did:plc:xq37wimdq4thblq7gxq2ogvr
at://did:plc:xoi6m74tlrbzhpmvufyz6eq2/app.bsky.feed.post/3l4gpivicmv25,bafyreibefkiejqcr66awvricfge56xdhuzmz6tuhwtyuugizx5wbyok77i,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Prendam os criminosos! Que paguem com penas tão exorbitantes quanto esse valor!,2024-09-18T14:10:18.277Z,0,0,4,2024-09-18T14:10:18.277Z,ludmilapavl1.bsky.social,Ludmila Pavlichenko 🚩,did:plc:xoi6m74tlrbzhpmvufyz6eq2
at://did:plc:xnw24pj363z3efvefmx4adhh/app.bsky.feed.post/3l4grrmv7aj2y,bafyreifgfjysmo74cghabs4ttloimu2is6aumfb4zmlepjknm4a433tdnu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",revistaoeste.com/politica/doc...,2024-09-18T14:50:59.502Z,0,1,1,2024-09-18T14:50:59.502Z,leo247.bsky.social,,did:plc:xnw24pj363z3efvefmx4adhh
at://did:plc:xmik5o4n4tusfb7yauvx5j72/app.bsky.feed.post/3l4gmsurzr42m,bafyreibg4owxnofv76yzwvr26drwnr6tzkqtehu7oanuyfwsqeiihgvpay,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Tem que prender esse povo que tá causando as queimadas,2024-09-18T13:22:11.868Z,0,0,4,2024-09-18T13:22:11.868Z,amoreternoamor.bsky.social,,did:plc:xmik5o4n4tusfb7yauvx5j72
at://did:plc:xj4jmmqqhect5gsyaqrafvhm/app.bsky.feed.post/3l4hw53htkv2x,bafyreicxhecwuktsjlplbbfeqn34246zh3ga3y3mrhproybvgke4ut33o4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",#FimDoArcabouçoFiscalJá,2024-09-19T01:41:38.531Z,0,0,0,2024-09-19T01:41:38.531Z,satanicantifa.bsky.social,,did:plc:xj4jmmqqhect5gsyaqrafvhm
at://did:plc:xbinfnbozseckogj4rjodbl2/app.bsky.feed.post/3l4j4yww2fd27,bafyreifg5kw5uog2byfpt26srohf3um2i7zsvfgcqvcckqsmhxyu5mgrju,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Que tal tirar verba do agro que taca o fogo pra isso?,2024-09-19T13:17:15.654Z,0,0,0,2024-09-19T13:17:15.654Z,imnotchannel4.bsky.social,A carta da Dona Lucia ,did:plc:xbinfnbozseckogj4rjodbl2
at://did:plc:xbc2at3hyehl6prrpok42rxd/app.bsky.feed.post/3l4gyno57ls2b,bafyreifqakuxeojsafr4yltgcfko7auqjc55qfumwjx4w6cg4jov25hxha,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Tem de prender os responsáveis, confiscar as terras, e impedir de serem vendidas durante os próximos 20 anos!",2024-09-18T16:54:03.096Z,0,0,0,2024-09-18T16:54:03.096Z,elzazen.bsky.social,El Zazen   🚩  🚩🚩🚩,did:plc:xbc2at3hyehl6prrpok42rxd
at://did:plc:x37upq3klmv6wctzn5neonu5/app.bsky.feed.post/3l4goy3cxrc27,bafyreide2pazdyfckjjqmwjgxqz6axwiz77so4mh4t3pzej2aynn4l4tha,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Coloquem o exército pra ajudar, ou eles só servem pra desfilar no 7 de setembro?",2024-09-18T14:00:54.456Z,0,0,0,2024-09-18T14:00:54.456Z,gatildes.bsky.social,𝕯𝖆𝖒𝖎𝖆𝖓𝖎,did:plc:x37upq3klmv6wctzn5neonu5
at://did:plc:x37upq3klmv6wctzn5neonu5/app.bsky.feed.post/3l4gotenu6o22,bafyreige3emsdixa2oy4uvwiso5trizl65upkfobhz7yakse6ff3kbp6ky,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Tem que punir os culpados também,2024-09-18T13:58:16.623Z,0,0,0,2024-09-18T13:58:16.623Z,gatildes.bsky.social,𝕯𝖆𝖒𝖎𝖆𝖓𝖎,did:plc:x37upq3klmv6wctzn5neonu5
at://did:plc:wwhgtvvtwbeymoqkbenqpvim/app.bsky.feed.post/3l4h2xbqs4w2b,bafyreicnyveifsivp3defqmw5e6vipqxhhuhhl7p2xsee7md4zbu3caxoi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",actualidad.rt.com/actualidad/5...,2024-09-18T17:35:04.750Z,0,0,0,2024-09-18T17:35:04.750Z,luizmattos231156.bsky.social,Luiz Mattos,did:plc:wwhgtvvtwbeymoqkbenqpvim
at://did:plc:ww3ug677isltvz63hdcx3uns/app.bsky.feed.post/3l4guhxuxzd2y,bafyreiejceqkstw4my6n7ojsb4nuqxk3xgupzm3puhs2ewmm43o7zhn4lm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Amo,2024-09-18T15:39:17.742Z,0,0,0,2024-09-18T15:39:17.322Z,daleylle.bsky.social,Ecdyse Daleylle,did:plc:ww3ug677isltvz63hdcx3uns
at://did:plc:wuuymat5xibyjbvrva2w7roa/app.bsky.feed.post/3l4imhnfe2l2d,bafyreid2j3lg2lcbxta7fdg3ebuaaelvits3rgbrei43o7izeewvldqrmy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Se não for para entregar ao agro, está ótimo. Se for para prender bloquear e sequestrar os bens de quem está mandando colocar fogo seria perfeito. Aqui na minha cidade Uberlandia este ano não vi nenhum terreno grande na area Urbana pegando fogo como todo ano. Só em fazendas de cana na região.",2024-09-19T08:21:15.531Z,0,1,1,2024-09-19T08:21:15.531Z,leandrosantos33.bsky.social,Avisos Uberlândia ,did:plc:wuuymat5xibyjbvrva2w7roa
at://did:plc:wu3qwuhwvgvvicacoes6qwq7/app.bsky.feed.post/3l4hbqmqk6k2t,bafyreid3i3pygorzo3m3rvtnsnlojgpt55zxjy3et5lhtamn3a7nfu4wau,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",,2024-09-18T19:36:46.072Z,0,0,1,2024-09-18T19:36:46.072Z,silasfiorotti.bsky.social,Silas Fiorotti,did:plc:wu3qwuhwvgvvicacoes6qwq7
at://did:plc:wu3qwuhwvgvvicacoes6qwq7/app.bsky.feed.post/3l4hbjxez2t27,bafyreib67bdeate2m5yzle4wjccpsac47yznrmmyhpquqi5det2q5n6u7a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",,2024-09-18T19:33:02.301Z,0,0,1,2024-09-18T19:33:02.301Z,silasfiorotti.bsky.social,Silas Fiorotti,did:plc:wu3qwuhwvgvvicacoes6qwq7
at://did:plc:wt3mda55lcqar72oqmh3tzbh/app.bsky.feed.post/3l4gqdewbzi22,bafyreihhekx5cv2cwlfg2kq3qar64y7owr7ty75y7a32hwxpu4o5i2gr4i,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Também tem que punir severamente quem está realizando incêndios criminosos.,2024-09-18T14:25:07.828Z,0,0,0,2024-09-18T14:25:07.828Z,vanmoraes.bsky.social,,did:plc:wt3mda55lcqar72oqmh3tzbh
at://did:plc:wsfstejkvruxsfx5rejirmj4/app.bsky.feed.post/3l4gmuawdnm2f,bafyreiez4tjmxpvfclq2rorrwawlk2oditujqalxy4z6ocy3tq5k56hl3a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Se não sair gente presa dessa palhaçada eu juro que vou cometer muitas coisas seu presidente,2024-09-18T13:22:58.724Z,0,0,7,2024-09-18T13:22:58.724Z,thiagofritzs.bsky.social,thiago,did:plc:wsfstejkvruxsfx5rejirmj4
at://did:plc:wq7wuivn6webhftugrevgrhw/app.bsky.feed.post/3l4gnbw7uea2s,bafyreihw6tziy2f5ar2mxcntfxhllfe7bwzmhrcjhihwyv4syah2cwgymy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Que crédito cara pálida? Para o agro? Tem de ajudar as comunidades, iniciativas de reflorestamento!",2024-09-18T13:30:37.459Z,0,0,2,2024-09-18T13:30:37.459Z,marciatbt.bsky.social,marciatebet ,did:plc:wq7wuivn6webhftugrevgrhw
at://did:plc:wle2d3unlgp7nrpwmfvmtfa3/app.bsky.feed.post/3l4gn4lqidl2j,bafyreid62u3rzuah2wsubosplv4tw5fpb6eswu5okawpqt7ijlzwrz7nou,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Isso aí é troco de pinga. Passou da hora de ter equipamentos de verdade para combate ao fogo no país, e não esses abafadores que só mitigam o problema por um tempo.",2024-09-18T13:27:39.558Z,0,0,1,2024-09-18T13:27:39.314Z,erikpaixao.bsky.social,Erik Paixão ,did:plc:wle2d3unlgp7nrpwmfvmtfa3
at://did:plc:whlo2tap7udbs7pgzf6oauom/app.bsky.feed.post/3l4r6omi4jw2q,bafyreiaumrz7eish3qvui7kryjdopxx3ncmkt7my6jzkzueropp5ht42yy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","#LulaTimeDaUnião 
#BoulosPrefeito",2024-09-22T18:08:33.942Z,0,0,1,2024-09-22T18:08:33.942Z,marlenebr.bsky.social,"@marlenebr.bsky.social, esquerdista, votei  Lula, Haddad , Dilma",did:plc:whlo2tap7udbs7pgzf6oauom
at://did:plc:wf3rphbzaedufweerxby7ukm/app.bsky.feed.post/3l4gwikio5k25,bafyreifyyiudbbufrdgmoghisqy53ojkqmnuw3m4n2znkhca6u5zl3i3fu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Pra cima deles presidente!,2024-09-18T16:15:20.951Z,0,0,0,2024-09-18T16:15:20.951Z,luizclaudiosramos.bsky.social,Luiz claudio rj 🇧🇷🚩,did:plc:wf3rphbzaedufweerxby7ukm
at://did:plc:w3v64drjxuhq6t7xbbg5feio/app.bsky.feed.post/3l4jcy6g4p22g,bafyreiax7kjqqrrkycbyxg52pa5cn6c4gpgi4dcn6jq6sikhgfxhdmuz6e,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",tem que confiscar terra!!!,2024-09-19T15:04:10.665Z,0,0,0,2024-09-19T15:04:10.665Z,hempadaria.bsky.social,HEMPADARIA 麻,did:plc:w3v64drjxuhq6t7xbbg5feio
at://did:plc:vyahesivstfkdswmigmcx6dq/app.bsky.feed.post/3l4hj2byvy62q,bafyreif5ohhqfti5grzh4vvunefeqbbmyzuv2tdwqnnixaqzepa4p4bmee,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Mesmo que eu não vá com sua cara e nem com a do Bolsonaro, faça um bom proveito desde e tomara que dê tudo certo.",2024-09-18T21:47:26.073Z,0,0,0,2024-09-18T21:47:26.073Z,reimordred.bsky.social,👑𝑅𝑒𝒾 𝑀𝑜𝓇𝒹𝓇𝑒𝒹👑,did:plc:vyahesivstfkdswmigmcx6dq
at://did:plc:visbjcsksz6p7no6fzapiahg/app.bsky.feed.post/3l4hiosls7y2o,bafyreie3boprxqeny6u7se7spedbqweltp7wsu4ptzpwglzbmusevqng3m,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","parabéns pelo mínimo, presidente",2024-09-18T21:41:01.118Z,0,0,0,2024-09-18T21:41:01.118Z,jujuxcx.bsky.social,julia,did:plc:visbjcsksz6p7no6fzapiahg
at://did:plc:uyg3ctge5ti6brkh4lt5ys6e/app.bsky.feed.post/3l4joknjrin2a,bafyreia7pvxkdmagjhnuccoajluefjfapxf5euryqdc77i6xeabn25mawa,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Op, é só mandar o MST para de atear fogo no Brasil. 🤪",2024-09-19T18:31:23.712Z,0,0,0,2024-09-19T18:31:23.712Z,robertpm.bsky.social,Robert P.,did:plc:uyg3ctge5ti6brkh4lt5ys6e
at://did:plc:uvwmzax6v5cnelvwwry5uk3g/app.bsky.feed.post/3l4gs75bp7s2v,bafyreigpiva3zvcuhu7f33r6veifst2ia55dnctjvgzfd2v7ku4v3qz6am,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Espero que esse dinheiro não caia nas mãos de quem justamente está colocando fogo!,2024-09-18T14:58:20.083Z,0,0,3,2024-09-18T14:58:20.083Z,ivanmgommes.bsky.social,Ivan MGomes,did:plc:uvwmzax6v5cnelvwwry5uk3g
